year,month,state,latitude,longitude,firespots,firespots2
2019,10,RORAIMA,2.992169811,-61.22241509,53,0.001397458
2019,10,TOCANTINS,-7.334790698,-48.60316279,43,0.001133787
2019,11,ACRE,-9.472545455,-69.98720455,44,0.001160154
2019,11,AMAPA,1.353345924,-51.2605328,503,0.013262669
2019,11,AMAZONAS,-4.014291449,-60.30814834,573,0.015108369
2019,11,MARANHAO,-3.403659379,-45.76529459,1738,0.045826082
2019,11,MATO GROSSO,-12.23004678,-55.87604094,684,0.018035121
2019,11,PARA,-3.025724763,-51.41942273,7390,0.194853135
2019,11,RONDONIA,-10.55163498,-63.35765399,263,0.006934557
2019,11,RORAIMA,2.997465517,-60.29143103,58,0.001529294
2019,11,TOCANTINS,-6.322090909,-48.44302273,44,0.001160154
2019,12,ACRE,-10.163,-68.068,1,2.63671E-05
2019,12,AMAPA,0.964258065,-51.07872581,62,0.001634762
2019,12,AMAZONAS,-4.136144737,-60.40236184,152,0.004007805
2019,12,MARANHAO,-3.307291417,-45.83314172,501,0.013209935
2019,12,MATO GROSSO,-12.13838514,-56.0662973,148,0.003902336
2019,12,PARA,-2.976727344,-50.90931641,1280,0.033749934
2019,12,RONDONIA,-10.8092619,-62.89045238,42,0.00110742
2019,12,RORAIMA,2.856666667,-60.43196296,27,0.000711913
2019,12,TOCANTINS,-6.769380952,-48.47566667,21,0.00055371
